393,,,AVERAGE,STDEV
134,,,365.703125,796.998643
172,,,,
151,,,,
141,,,,
154,,,,
170,,,,
218,,,,
278,,,,
278,,,,
309,,,,
321,,,,
416,,,,
415,,,,
459,,,,
509,,,,
534,,,,
593,,,,
626,,,,
684,,,,
649,,,,
666,,,,
677,,,,
760,,,,
701,,,,
806,,,,
787,,,,
834,,,,
899,,,,
982,,,,
1013,,,,
1137,,,,
1233,,,,
1426,,,,
1566,,,,
1678,,,,
2015,,,,
2159,,,,
2229,,,,
2437,,,,
2557,,,,
2800,,,,
2834,,,,
2994,,,,
3141,,,,
3105,,,,
3118,,,,
3171,,,,
3152,,,,
3155,,,,
2980,,,,
2950,,,,
2859,,,,
2774,,,,
2540,,,,
2433,,,,
2155,,,,
2003,,,,
1698,,,,
1524,,,,
1307,,,,
1141,,,,
961,,,,
795,,,,
687,,,,
566,,,,
481,,,,
399,,,,
338,,,,
267,,,,
225,,,,
171,,,,
145,,,,
117,,,,
102,,,,
83,,,,
69,,,,
41,,,,
29,,,,
11,,,,
16,,,,
26,,,,
5,,,,
12,,,,
8,,,,
8,,,,
5,,,,
5,,,,
2,,,,
2,,,,
3,,,,
4,,,,
2,,,,
4,,,,
1,,,,
1,,,,
0,,,,
2,,,,
0,,,,
4,,,,
1,,,,
0,,,,
0,,,,
0,,,,
2,,,,
1,,,,
0,,,,
1,,,,
2,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
2,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
