83,,,AVERAGE,STDEV
42,,,455.1171875,841.676745
59,,,,
92,,,,
130,,,,
163,,,,
208,,,,
238,,,,
315,,,,
326,,,,
391,,,,
424,,,,
464,,,,
469,,,,
503,,,,
596,,,,
594,,,,
652,,,,
670,,,,
743,,,,
776,,,,
904,,,,
1004,,,,
1126,,,,
1188,,,,
1324,,,,
1409,,,,
1456,,,,
1687,,,,
1716,,,,
1919,,,,
2085,,,,
2214,,,,
2441,,,,
2361,,,,
2591,,,,
2779,,,,
2917,,,,
2765,,,,
2867,,,,
2848,,,,
3034,,,,
2933,,,,
2956,,,,
2864,,,,
2822,,,,
2844,,,,
2905,,,,
2718,,,,
2757,,,,
2595,,,,
2543,,,,
2467,,,,
2291,,,,
2378,,,,
2236,,,,
2167,,,,
1943,,,,
1908,,,,
1730,,,,
1618,,,,
1470,,,,
1392,,,,
1262,,,,
1234,,,,
1080,,,,
1003,,,,
887,,,,
849,,,,
783,,,,
771,,,,
673,,,,
604,,,,
569,,,,
518,,,,
533,,,,
403,,,,
401,,,,
355,,,,
316,,,,
282,,,,
265,,,,
264,,,,
211,,,,
200,,,,
197,,,,
174,,,,
134,,,,
136,,,,
137,,,,
122,,,,
104,,,,
91,,,,
93,,,,
95,,,,
78,,,,
70,,,,
54,,,,
53,,,,
42,,,,
47,,,,
41,,,,
30,,,,
29,,,,
45,,,,
27,,,,
21,,,,
35,,,,
17,,,,
16,,,,
23,,,,
16,,,,
20,,,,
25,,,,
15,,,,
26,,,,
20,,,,
21,,,,
13,,,,
21,,,,
19,,,,
11,,,,
7,,,,
19,,,,
21,,,,
18,,,,
10,,,,
18,,,,
14,,,,
18,,,,
15,,,,
12,,,,
8,,,,
16,,,,
14,,,,
9,,,,
25,,,,
8,,,,
5,,,,
11,,,,
9,,,,
7,,,,
11,,,,
12,,,,
8,,,,
12,,,,
7,,,,
10,,,,
13,,,,
15,,,,
10,,,,
5,,,,
3,,,,
9,,,,
7,,,,
4,,,,
12,,,,
4,,,,
5,,,,
10,,,,
3,,,,
6,,,,
7,,,,
14,,,,
7,,,,
11,,,,
15,,,,
11,,,,
9,,,,
5,,,,
7,,,,
11,,,,
7,,,,
7,,,,
6,,,,
0,,,,
5,,,,
5,,,,
9,,,,
6,,,,
0,,,,
6,,,,
3,,,,
3,,,,
1,,,,
2,,,,
1,,,,
3,,,,
2,,,,
3,,,,
3,,,,
5,,,,
5,,,,
3,,,,
6,,,,
8,,,,
1,,,,
2,,,,
2,,,,
3,,,,
12,,,,
5,,,,
4,,,,
6,,,,
4,,,,
2,,,,
1,,,,
3,,,,
3,,,,
3,,,,
4,,,,
1,,,,
3,,,,
1,,,,
3,,,,
3,,,,
1,,,,
4,,,,
3,,,,
1,,,,
4,,,,
7,,,,
3,,,,
5,,,,
4,,,,
5,,,,
12,,,,
18,,,,
11,,,,
10,,,,
12,,,,
16,,,,
7,,,,
2,,,,
1,,,,
0,,,,
0,,,,
1,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
