19,,,AVERAGE,STDEV
2,,,363.3789063,881.7347524
6,,,,
11,,,,
11,,,,
18,,,,
30,,,,
32,,,,
61,,,,
53,,,,
92,,,,
104,,,,
175,,,,
204,,,,
262,,,,
328,,,,
374,,,,
413,,,,
486,,,,
454,,,,
506,,,,
530,,,,
534,,,,
542,,,,
537,,,,
563,,,,
591,,,,
588,,,,
696,,,,
715,,,,
836,,,,
1038,,,,
1223,,,,
1378,,,,
1484,,,,
1785,,,,
2006,,,,
2191,,,,
2565,,,,
2660,,,,
2950,,,,
3178,,,,
3260,,,,
3458,,,,
3567,,,,
3685,,,,
3771,,,,
3670,,,,
3755,,,,
3611,,,,
3376,,,,
3300,,,,
3099,,,,
2895,,,,
2722,,,,
2423,,,,
2219,,,,
1938,,,,
1685,,,,
1454,,,,
1216,,,,
990,,,,
879,,,,
728,,,,
629,,,,
475,,,,
397,,,,
342,,,,
294,,,,
237,,,,
175,,,,
111,,,,
100,,,,
71,,,,
74,,,,
57,,,,
38,,,,
31,,,,
17,,,,
10,,,,
11,,,,
8,,,,
4,,,,
5,,,,
3,,,,
2,,,,
2,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
0,,,,
